#Procedure: <SS9Procedure.SS9Procedure>,,,,,,,,,,
#Parameters:,,,,,,,,,,
"#	Maximum Temp.: 300 K",,,,,,,,,,
"#	Delay Time: 1 s",,,,,,,,,,
"#	Field Strength: 0 T",,,,,,,,,,
"#	MM1 Address: USB0::0x05E6::0x2110::1421999::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 10 SI",,,,,,,,,,
"#	MM2 Address: USB0::0x05E6::0x2110::8015516::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 10 SI",,,,,,,,,,
"#	MM3 Address: USB0::0x05E6::0x2110::1421483::INSTR",,,,,,,,,,
"#	Voltage: False",,,,,,,,,,
"#	Range: 0.1 SI",,,,,,,,,,
"#	MM4 Adress: USB0::0x05E6::0x2110::1422148::INSTR",,,,,,,,,,
"#	Voltage: True",,,,,,,,,,
"#	Range: 0.1 SI",,,,,,,,,,
"#	Number of Averages: 1",,,,,,,,,,
"#	Your Name: connor",,,,,,,,,,
#Data:,,,,,,,,,,
elapsed_time,T,T_err,MM1_reading,MM1_error,MM2_reading,MM2_error,MM3_reading,MM3_error,MM4_reading,MM4_error
836.4495203,157.1694031,0,0.211943879,0,0.202009484,0,0.020756939,0,6.49E-05,0
838.1358464,157.1641388,0,0.211925357,0,0.202016979,0,0.020757353,0,-0.000118388,0
839.8365047,157.1588745,0,0.211941406,0,0.202010497,0,0.02075734,0,-6.27E-05,0
841.554776,157.1483459,0,0.211937934,0,0.202010601,0,0.020757398,0,-6.04E-05,0
843.2736888,157.1483459,0,0.211922317,0,0.202046498,0,0.020756667,0,-5.59E-05,0
845.0073669,157.1325531,0,0.211938157,0,0.202006667,0,0.020755783,0,5.66E-05,0
846.6933012,157.1272888,0,0.211996436,0,0.202051758,0,0.020758655,0,6.35E-05,0
848.3787591,157.1220245,0,0.211984649,0,0.202032014,0,0.020758059,0,6.35E-05,0
850.0639412,157.111496,0,0.212011769,0,0.20209755,0,0.020759812,0,6.50E-05,0
851.7512629,157.1062317,0,0.212008848,0,0.202088937,0,0.020760197,0,5.68E-05,0
853.4390309,157.1009674,0,0.212008565,0,0.202066823,0,0.020757057,0,-0.000103956,0
855.1336074,157.0956879,0,0.212024077,0,0.202120378,0,0.020759925,0,-4.73E-05,0
856.8521104,157.079895,0,0.212027177,0,0.202134504,0,0.020758878,0,-5.28E-05,0
858.577709,157.079895,0,0.212043747,0,0.202123343,0,0.020759206,0,6.75E-05,0
860.2636335,157.0693665,0,0.212037608,0,0.202112421,0,0.02075693,0,7.11E-05,0
861.9774251,157.079895,0,0.212071001,0,0.202124431,0,0.020757565,0,6.40E-05,0
863.6633775,157.0641022,0,0.212058901,0,0.20214422,0,0.020756861,0,6.34E-05,0
865.3482819,157.0641022,0,0.212071105,0,0.202156558,0,0.020757321,0,6.51E-05,0
867.0388634,157.0535583,0,0.212084844,0,0.202175125,0,0.020758294,0,6.30E-05,0
868.7256281,157.0482941,0,0.212073728,0,0.202162697,0,0.020757006,0,6.18E-05,0
870.4209404,157.0430298,0,0.212080866,0,0.202143728,0,0.020755649,0,5.95E-05,0
872.1375916,157.0325012,0,0.212076932,0,0.202169179,0,0.020757578,0,-0.000114392,0
873.8318439,157.0219574,0,0.212103664,0,0.202191337,0,0.020758927,0,-6.03E-05,0
875.5567205,157.0272217,0,0.212120458,0,0.202187955,0,0.020758048,0,-5.90E-05,0
877.2699442,157.0114288,0,0.212141066,0,0.202206864,0,0.020758169,0,-5.68E-05,0
879.0074027,157.0114288,0,0.212126329,0,0.202188923,0,0.020756053,0,6.51E-05,0
880.6930106,157.000885,0,0.212129294,0,0.202225416,0,0.020760043,0,5.54E-05,0
882.3804975,156.9798126,0,0.212177336,0,0.202246785,0,0.020759629,0,7.08E-05,0
884.067796,156.9798126,0,0.212165832,0,0.202216699,0,0.020758551,0,6.71E-05,0
885.7542207,156.9745483,0,0.212169826,0,0.202260524,0,0.02075981,0,6.49E-05,0
887.4423845,156.9587402,0,0.212164521,0,0.202261701,0,0.020758493,0,-0.000120131,0
889.1340241,156.9640045,0,0.212196975,0,0.202258557,0,0.020757688,0,-6.25E-05,0
890.8487921,156.9640045,0,0.212178856,0,0.20224674,0,0.020756401,0,-5.76E-05,0
892.5653903,156.9534607,0,0.212210059,0,0.202269852,0,0.020759026,0,6.50E-05,0
894.2557888,156.9376526,0,0.212232336,0,0.202316358,0,0.020758035,0,6.25E-05,0
895.9413605,156.927124,0,0.212206587,0,0.202311053,0,0.020757817,0,6.75E-05,0
897.6277087,156.9165802,0,0.21221669,0,0.202309206,0,0.02075717,0,6.22E-05,0
899.313412,156.9165802,0,0.212250709,0,0.202310577,0,0.020758666,0,6.48E-05,0
901.0017955,156.9007721,0,0.21224837,0,0.202310428,0,0.020758208,0,6.09E-05,0
902.702822,156.8851166,0,0.212292537,0,0.202363416,0,0.020759333,0,-0.000101565,0
904.3978155,156.8745728,0,0.212280467,0,0.20233801,0,0.02076056,0,-4.82E-05,0
906.116329,156.8587646,0,0.212268471,0,0.202348887,0,0.020758787,0,-5.39E-05,0
907.832324,156.8429565,0,0.212269574,0,0.202334895,0,0.020756792,0,-7.56E-05,0
909.5695364,156.8429565,0,0.212270289,0,0.202334553,0,0.020755734,0,6.80E-05,0
911.2561977,156.8165894,0,0.212292179,0,0.202357977,0,0.020757554,0,6.47E-05,0
912.9438357,156.8165894,0,0.212319076,0,0.202395826,0,0.020759542,0,5.94E-05,0
914.6296463,156.800766,0,0.212305188,0,0.202377274,0,0.02075644,0,6.64E-05,0
916.3147058,156.7955017,0,0.212312728,0,0.202353522,0,0.020754814,0,6.55E-05,0
918.0012531,156.7902222,0,0.212344482,0,0.202416166,0,0.020759074,0,-9.99E-05,0
919.6928706,156.7796783,0,0.212354332,0,0.202418178,0,0.02075889,0,-6.88E-05,0
921.4198351,156.7743988,0,0.212363943,0,0.20245108,0,0.020760564,0,-4.76E-05,0
923.1471429,156.7691345,0,0.21237652,0,0.202453747,0,0.020760132,0,7.04E-05,0
924.833169,156.7533112,0,0.212391331,0,0.202462479,0,0.020760393,0,6.50E-05,0
926.5190222,156.7427521,0,0.212376639,0,0.202421993,0,0.02075607,0,6.64E-05,0
928.207444,156.7427521,0,0.212377771,0,0.2024578,0,0.020756761,0,6.57E-05,0
929.8933923,156.7322083,0,0.212415471,0,0.202472209,0,0.020758195,0,6.75E-05,0
931.6201668,156.7163849,0,0.212450742,0,0.20248416,0,0.020758826,0,6.26E-05,0
933.3068435,156.7111053,0,0.212444081,0,0.202500715,0,0.020759389,0,6.58E-05,0
934.9929411,156.7058411,0,0.212431028,0,0.202485904,0,0.020755855,0,-0.000115026,0
936.6801269,156.7005615,0,0.212487563,0,0.202512651,0,0.020760868,0,-6.59E-05,0
938.3999326,156.695282,0,0.212475806,0,0.202523216,0,0.020758536,0,-6.26E-05,0
940.1152811,156.6847382,0,0.212448671,0,0.202500596,0,0.02075702,0,6.87E-05,0
941.8024089,156.6741791,0,0.212463229,0,0.202535122,0,0.020757396,0,6.39E-05,0
943.488302,156.6847382,0,0.212487101,0,0.202560737,0,0.020758584,0,5.51E-05,0
945.1736147,156.6688995,0,0.212500646,0,0.202559754,0,0.020758608,0,6.21E-05,0
946.8592908,156.6583557,0,0.212515756,0,0.202575623,0,0.020758821,0,6.29E-05,0
948.5451705,156.6530762,0,0.212543666,0,0.20258899,0,0.020761063,0,6.29E-05,0
950.2390223,156.6477966,0,0.212537765,0,0.202591359,0,0.020760247,0,-0.000122665,0
951.938031,156.6477966,0,0.212543293,0,0.202585011,0,0.020758092,0,-6.43E-05,0
953.6594892,156.6319733,0,0.212583407,0,0.20259042,0,0.020759758,0,-6.73E-05,0
955.3757915,156.6161346,0,0.212595537,0,0.202614948,0,0.020760294,0,6.92E-05,0
957.0662777,156.6055908,0,0.2126019,0,0.202621668,0,0.020759577,0,6.14E-05,0
958.7534039,156.6055908,0,0.212629273,0,0.202658191,0,0.020759931,0,6.56E-05,0
960.4459698,156.5950317,0,0.212624058,0,0.202659696,0,0.020760788,0,6.38E-05,0
962.1314769,156.5739136,0,0.212645456,0,0.202710196,0,0.020761903,0,6.23E-05,0
963.8172848,156.568634,0,0.212659224,0,0.202683791,0,0.020760339,0,6.79E-05,0
965.5041497,156.558075,0,0.212668031,0,0.202720686,0,0.020762498,0,-0.000101033,0
967.1976488,156.5528107,0,0.212700143,0,0.202716439,0,0.020761324,0,-6.57E-05,0
968.9142327,156.5422516,0,0.212679654,0,0.202728047,0,0.020761009,0,-6.50E-05,0
970.6380451,156.526413,0,0.212668061,0,0.202726244,0,0.020760799,0,6.86E-05,0
972.3233178,156.6135101,0,0.212665736,0,0.202713996,0,0.020757325,0,6.27E-05,0
974.0082417,156.5158539,0,0.212670937,0,0.202739492,0,0.020758808,0,6.52E-05,0
975.6946139,156.6135101,0,0.212715014,0,0.20274274,0,0.020759143,0,6.39E-05,0
977.3797426,156.602951,0,0.21274127,0,0.202780768,0,0.020762125,0,6.23E-05,0
979.0658498,156.5976868,0,0.212743148,0,0.202777758,0,0.020758554,0,6.31E-05,0
980.7638259,156.4894562,0,0.21273449,0,0.202781021,0,0.020760387,0,7.01E-05,0
982.4802225,156.5818481,0,0.212755262,0,0.202792212,0,0.020760948,0,-0.000124748,0
984.1808822,156.4841614,0,0.212752163,0,0.202793866,0,0.020759756,0,-6.72E-05,0
985.9019241,156.4683228,0,0.212800174,0,0.20280911,0,0.020762336,0,-6.76E-05,0
987.6164222,156.5554504,0,0.21278575,0,0.202828645,0,0.020760305,0,6.45E-05,0
989.300046,156.5554504,0,0.21278797,0,0.20284298,0,0.020761808,0,5.95E-05,0
990.9895697,156.5343323,0,0.212781786,0,0.202824205,0,0.020760274,0,6.46E-05,0
992.6923645,156.5292206,0,0.21280615,0,0.202843561,0,0.020759903,0,7.50E-05,0
994.3769922,156.5186615,0,0.212831214,0,0.202854409,0,0.020760579,0,7.38E-05,0
996.0628386,156.513382,0,0.212821692,0,0.202875792,0,0.020759501,0,7.03E-05,0
997.7491093,156.5028229,0,0.212824568,0,0.202851369,0,0.02076049,0,7.03E-05,0
999.4637153,156.399826,0,0.212870374,0,0.202913105,0,0.020761212,0,-0.000113285,0
1001.163693,156.4922638,0,0.212876409,0,0.20288816,0,0.020759288,0,-7.35E-05,0
1002.883625,156.4922638,0,0.212882459,0,0.202906429,0,0.020760667,0,-6.47E-05,0
1004.600159,156.4869843,0,0.212908148,0,0.202940627,0,0.020762466,0,6.47E-05,0
1006.282501,156.4764252,0,0.212916791,0,0.20292811,0,0.020760424,0,7.32E-05,0
1007.966969,156.4711456,0,0.212924972,0,0.202953085,0,0.020761468,0,6.20E-05,0
1009.652807,156.4658661,0,0.212913155,0,0.202951818,0,0.020761371,0,5.73E-05,0
1011.338166,156.455307,0,0.21295689,0,0.202976763,0,0.020762293,0,6.23E-05,0
1013.020579,156.455307,0,0.212969765,0,0.202996373,0,0.020762423,0,6.37E-05,0
1014.732884,156.4500275,0,0.212951913,0,0.202984035,0,0.020759057,0,-0.000102947,0
1016.422471,156.4447327,0,0.212972223,0,0.20302248,0,0.020760482,0,-4.42E-05,0
1018.142282,156.4394531,0,0.213009446,0,0.203010797,0,0.020760005,0,-5.33E-05,0
1019.857184,156.4236145,0,0.212994784,0,0.20302248,0,0.020759458,0,6.43E-05,0
1021.541342,156.428894,0,0.21299532,0,0.203022539,0,0.020759741,0,6.36E-05,0
1023.228021,156.4236145,0,0.213012084,0,0.203046083,0,0.02075954,0,6.68E-05,0
1024.913969,156.4130554,0,0.213019818,0,0.203038737,0,0.020760316,0,7.09E-05,0
1026.599367,156.3972015,0,0.213053598,0,0.203068256,0,0.020760771,0,6.30E-05,0
1028.289029,156.3813477,0,0.213038966,0,0.203057795,0,0.020759368,0,-0.000117403,0
1029.982247,156.391922,0,0.213038921,0,0.203055351,0,0.020758849,0,-5.76E-05,0
1031.705023,156.3760681,0,0.213064864,0,0.203092098,0,0.020759962,0,-4.96E-05,0
1033.431989,156.3707886,0,0.213065579,0,0.203087761,0,0.020758515,0,6.58E-05,0
1035.121831,156.3549347,0,0.213060393,0,0.203099355,0,0.020757942,0,6.53E-05,0
1036.809234,156.3496552,0,0.213101997,0,0.20312795,0,0.020759063,0,6.74E-05,0
1038.495343,156.3338013,0,0.213115066,0,0.203110292,0,0.020758584,0,6.22E-05,0
1040.180806,156.3232269,0,0.213162377,0,0.203156501,0,0.020761013,0,6.58E-05,0
1041.865855,156.3126678,0,0.213140159,0,0.203139394,0,0.020759113,0,7.05E-05,0
1043.558613,156.296814,0,0.213149607,0,0.203157514,0,0.020759057,0,-0.00010224,0
1045.248353,156.296814,0,0.213174268,0,0.203190609,0,0.020760749,0,-4.83E-05,0
1046.968098,156.2862396,0,0.213184222,0,0.203209027,0,0.020761434,0,-5.19E-05,0
1048.682525,156.2703857,0,0.213195905,0,0.203203737,0,0.020762892,0,6.56E-05,0
1050.370241,156.2545319,0,0.213204875,0,0.203228145,0,0.020761767,0,7.36E-05,0
1052.055425,156.2439575,0,0.213187798,0,0.203216731,0,0.020758683,0,6.47E-05,0
1053.743439,156.238678,0,0.213219061,0,0.20323418,0,0.020761602,0,6.46E-05,0
1055.43092,156.2281036,0,0.213196948,0,0.203239083,0,0.020759288,0,6.37E-05,0
1057.117733,156.206955,0,0.213235571,0,0.203226163,0,0.020761382,0,6.47E-05,0
1058.82084,156.206955,0,0.21324414,0,0.203270509,0,0.020760823,0,-9.90E-05,0
1060.514676,156.2016602,0,0.213266149,0,0.203253328,0,0.020759866,0,-5.01E-05,0
1062.230518,156.2016602,0,0.213277682,0,0.203286468,0,0.020760491,0,-5.11E-05,0
1063.944768,156.1858063,0,0.213258877,0,0.203284233,0,0.020758832,0,6.30E-05,0
1065.632,156.1752319,0,0.213305369,0,0.203303635,0,0.020761257,0,6.30E-05,0
1067.319304,156.1646576,0,0.213307484,0,0.203333839,0,0.020761231,0,6.17E-05,0
1069.005545,156.154068,0,0.213313758,0,0.203319087,0,0.020759299,0,6.64E-05,0
1070.691482,156.1487885,0,0.213354453,0,0.203339532,0,0.020760981,0,6.52E-05,0
1072.37818,156.1434937,0,0.213300958,0,0.203312292,0,0.020758107,0,-9.83E-05,0
1074.072993,156.1434937,0,0.213307306,0,0.203313305,0,0.020757923,0,-4.66E-05,0
1075.791348,156.1434937,0,0.213334828,0,0.203354686,0,0.020759316,0,-4.97E-05,0
1077.506499,156.1699371,0,0.213351294,0,0.203354105,0,0.020757737,0,6.77E-05,0
1079.19481,156.1910858,0,0.213360145,0,0.203362628,0,0.020758379,0,6.51E-05,0
1080.903954,156.206955,0,0.213393762,0,0.203394606,0,0.020759366,0,6.11E-05,0
1082.588527,156.238678,0,0.213374286,0,0.203411102,0,0.020759078,0,6.11E-05,0
1084.274871,156.2651062,0,0.213392093,0,0.203418999,0,0.020759376,0,6.46E-05,0
1085.960705,156.296814,0,0.213384777,0,0.20341432,0,0.020758823,0,5.84E-05,0
1087.650678,156.3232269,0,0.213420674,0,0.203470736,0,0.020761687,0,-0.000119602,0
1089.346471,156.3390808,0,0.21342808,0,0.203436732,0,0.020759352,0,-5.87E-05,0
1091.0649,156.3707886,0,0.213444352,0,0.203452676,0,0.020760361,0,-6.25E-05,0
1092.780985,156.3972015,0,0.213442012,0,0.203460916,0,0.020759247,0,6.54E-05,0
1094.467079,156.4130554,0,0.213489189,0,0.203490853,0,0.020761209,0,6.70E-05,0
1096.154813,156.428894,0,0.213508367,0,0.203511998,0,0.020761443,0,6.20E-05,0
1097.843057,156.428894,0,0.213513359,0,0.203495949,0,0.02075997,0,6.26E-05,0
1099.52945,156.4447327,0,0.213477939,0,0.203504562,0,0.02075878,0,6.42E-05,0
1101.214971,156.4341736,0,0.213530942,0,0.203515872,0,0.020760097,0,6.15E-05,0
1102.915721,156.4500275,0,0.213534131,0,0.20353201,0,0.020760307,0,-0.000127039,0
1104.605435,156.4236145,0,0.213562235,0,0.203567713,0,0.020761728,0,-5.27E-05,0
1106.334417,156.418335,0,0.213530614,0,0.203544571,0,0.020758662,0,-4.59E-05,0
1108.049215,156.4341736,0,0.213544428,0,0.20356962,0,0.020758692,0,6.23E-05,0
1109.735581,156.4658661,0,0.213576868,0,0.203572958,0,0.020761153,0,6.32E-05,0
1111.421718,156.4817047,0,0.213587939,0,0.203598603,0,0.02076127,0,5.95E-05,0
1113.107327,156.523941,0,0.213614627,0,0.203624427,0,0.020762606,0,6.34E-05,0
1114.792961,156.5554504,0,0.21362932,0,0.203625753,0,0.020762293,0,6.30E-05,0
1116.481837,156.6135101,0,0.213628605,0,0.203603923,0,0.020761358,0,6.05E-05,0
1118.182625,156.6610107,0,0.213618621,0,0.203613266,0,0.020760356,0,6.54E-05,0
1119.903772,156.697937,0,0.213643386,0,0.203633263,0,0.020760544,0,-0.000100894,0
1121.592308,156.7137604,0,0.213643386,0,0.203646525,0,0.020760151,0,-5.28E-05,0
1123.313725,156.7454071,0,0.213662832,0,0.203668713,0,0.020761261,0,-5.22E-05,0
1125.027747,156.7612305,0,0.213672876,0,0.203682631,0,0.020760907,0,7.07E-05,0
1126.713676,156.7506866,0,0.21368891,0,0.203688487,0,0.020761255,0,7.13E-05,0
1128.401156,156.7559509,0,0.213722184,0,0.203698992,0,0.02076116,0,6.80E-05,0
1130.0835,156.7612305,0,0.213743701,0,0.203712195,0,0.020761866,0,6.52E-05,0
1131.77068,156.7823181,0,0.213741317,0,0.203731894,0,0.020760994,0,6.06E-05,0
1133.456799,156.8350525,0,0.213759779,0,0.20372346,0,0.02076132,0,-0.000101617,0
1135.15484,156.9035797,0,0.213744059,0,0.2037151,0,0.020760527,0,6.14E-05,0
1136.897823,156.9826202,0,0.21376191,0,0.203744694,0,0.02075964,0,-9.89E-05,0
1138.588524,157.0825348,0,0.213771864,0,0.203770369,0,0.02076038,0,-6.80E-05,0
1140.317482,157.1351929,0,0.21379736,0,0.203761711,0,0.020760695,0,-4.17E-05,0
1142.042927,157.1878357,0,0.213805824,0,0.203792408,0,0.020762313,0,6.51E-05,0
1143.731688,157.2194214,0,0.213816896,0,0.203790813,0,0.020761371,0,6.28E-05,0
1145.420612,157.22995,0,0.213795781,0,0.203774824,0,0.020759072,0,6.32E-05,0
1147.106537,157.22995,0,0.213797062,0,0.203797698,0,0.020760298,0,6.15E-05,0
1148.793772,157.22995,0,0.21384038,0,0.203799143,0,0.020759488,0,6.72E-05,0
1150.481223,157.2246857,0,0.213854968,0,0.203789025,0,0.020758545,0,5.96E-05,0
1152.1686,157.2141571,0,0.213851958,0,0.203817188,0,0.020758964,0,6.43E-05,0
1153.879624,157.1983643,0,0.213857173,0,0.203830137,0,0.020758973,0,-0.000121022,0
1155.579862,157.2141571,0,0.213849663,0,0.203826323,0,0.020757936,0,-5.28E-05,0
1157.305034,157.22995,0,0.2138765,0,0.203850701,0,0.020758918,0,-4.80E-05,0
1159.032692,157.2930908,0,0.213874682,0,0.203866377,0,0.020759145,0,-5.03E-05,0
1160.77192,157.3825226,0,0.2138893,0,0.203874066,0,0.020758988,0,6.56E-05,0
1162.457978,157.4927673,0,0.213916346,0,0.203898057,0,0.020761212,0,6.66E-05,0
1164.14512,157.5873718,0,0.213917613,0,0.20388095,0,0.020759434,0,6.95E-05,0
1165.837922,157.6504211,0,0.213945209,0,0.203876882,0,0.020760037,0,6.76E-05,0
1167.523952,157.6766815,0,0.213968172,0,0.203926935,0,0.020759527,0,6.56E-05,0
1169.210605,157.6766815,0,0.213956609,0,0.203919678,0,0.020758821,0,5.77E-05,0
1170.897502,157.6556702,0,0.21397455,0,0.203942626,0,0.020760838,0,6.48E-05,0
1172.607961,157.6451721,0,0.214003309,0,0.203947231,0,0.020760207,0,-0.000104828,0
1174.299081,157.6188965,0,0.213994354,0,0.203971624,0,0.020759877,0,-6.42E-05,0
1176.026769,157.5926208,0,0.21399106,0,0.203975379,0,0.02076086,0,-5.31E-05,0
1177.757867,157.5716095,0,0.214026078,0,0.2039994,0,0.020760968,0,-4.53E-05,0
1179.499713,157.5400848,0,0.214026078,0,0.203999981,0,0.020761466,0,6.45E-05,0
1181.185761,157.5137939,0,0.214052662,0,0.204026624,0,0.020761319,0,6.54E-05,0
1182.872765,157.482254,0,0.214033946,0,0.204010114,0,0.020760285,0,6.09E-05,0
1184.561069,157.4559784,0,0.214085012,0,0.204055845,0,0.020763634,0,6.76E-05,0
1186.248295,157.4351044,0,0.214050337,0,0.204054296,0,0.020761125,0,7.07E-05,0
1187.934856,157.3772583,0,0.214090034,0,0.204069301,0,0.020761341,0,6.78E-05,0
1189.634792,157.3457031,0,0.214102312,0,0.204082921,0,0.020761792,0,6.68E-05,0
1191.342471,157.3088837,0,0.214090302,0,0.204063057,0,0.02076176,0,-0.000122868,0
1193.036808,157.2773132,0,0.214107006,0,0.204102471,0,0.020762077,0,-5.19E-05,0
1194.760529,157.2457428,0,0.21409969,0,0.204096764,0,0.020761475,0,-4.97E-05,0
1196.475463,157.2088928,0,0.214129179,0,0.204091265,0,0.020761305,0,5.96E-05,0
1198.160993,157.1720581,0,0.214120402,0,0.204086139,0,0.020760905,0,6.73E-05,0
1199.844336,157.1404572,0,0.21413733,0,0.204059943,0,0.020759637,0,6.41E-05,0
1201.53123,157.0930786,0,0.214150473,0,0.204084515,0,0.02076238,0,6.73E-05,0
1203.2199,157.0562134,0,0.214130446,0,0.204075142,0,0.020760564,0,6.48E-05,0
1204.905434,157.0140686,0,0.214107722,0,0.204061657,0,0.020760361,0,6.08E-05,0
1206.610137,156.9826202,0,0.214124128,0,0.204082742,0,0.020759832,0,-0.000105788,0
1208.304358,156.9562836,0,0.214147374,0,0.204100355,0,0.020761399,0,-5.39E-05,0
1210.024638,156.908844,0,0.214139938,0,0.204098939,0,0.020761011,0,-5.32E-05,0
1211.740748,156.9905548,0,0.214151039,0,0.204124554,0,0.020762781,0,6.58E-05,0
1213.426857,156.8719482,0,0.214154094,0,0.204063728,0,0.020758865,0,6.97E-05,0
1215.11251,156.840332,0,0.214125648,0,0.204072967,0,0.020758258,0,6.07E-05,0
1216.799423,156.8139648,0,0.214121267,0,0.204106479,0,0.020759929,0,6.67E-05,0
1218.484148,156.7770538,0,0.214114397,0,0.204081252,0,0.020760616,0,6.80E-05,0
1220.171146,156.7506866,0,0.214149996,0,0.204083845,0,0.020760369,0,6.57E-05,0
1221.875206,156.7348633,0,0.214129507,0,0.204077035,0,0.020760709,0,-9.90E-05,0
1223.56669,156.8113556,0,0.214142709,0,0.204085171,0,0.020760214,0,-5.48E-05,0
1225.287251,156.697937,0,0.214116826,0,0.204108893,0,0.020762119,0,-3.51E-05,0
1227.017965,156.6821136,0,0.214120954,0,0.204076915,0,0.020760233,0,6.21E-05,0
1228.703461,156.7586212,0,0.214119374,0,0.204075142,0,0.020759612,0,6.48E-05,0
1230.389724,156.6398926,0,0.214112862,0,0.20408228,0,0.020760309,0,6.39E-05,0
1232.076096,156.6240692,0,0.214097693,0,0.204061374,0,0.020759409,0,6.40E-05,0
1233.763127,156.6135101,0,0.214101552,0,0.204042255,0,0.020759135,0,6.23E-05,0
1235.45067,156.5976868,0,0.214079424,0,0.204051703,0,0.020759758,0,6.55E-05,0
1237.141098,156.5712891,0,0.214089602,0,0.204053446,0,0.020759076,0,6.24E-05,0
1238.856694,156.5660095,0,0.214087694,0,0.204048395,0,0.020759974,0,-0.000102323,0
1240.546337,156.6372833,0,0.214035764,0,0.204008534,0,0.020757055,0,-5.91E-05,0
1242.274571,156.5396118,0,0.214044958,0,0.204000696,0,0.020758258,0,-3.64E-05,0
1244.002106,156.5186615,0,0.214093908,0,0.204035535,0,0.020761585,0,-5.18E-05,0
1245.746006,156.6057892,0,0.21406193,0,0.204012721,0,0.020758612,0,5.99E-05,0
1247.432185,156.4869843,0,0.214053481,0,0.203997433,0,0.020761717,0,6.50E-05,0
1249.132426,156.4869843,0,0.214044094,0,0.204010978,0,0.020759657,0,6.21E-05,0
1250.818481,156.4658661,0,0.214076623,0,0.204024821,0,0.02076214,0,6.20E-05,0
1252.504844,156.4500275,0,0.214022517,0,0.204000204,0,0.020759502,0,5.97E-05,0
1254.190583,156.4341736,0,0.214030653,0,0.204002305,0,0.020760689,0,6.83E-05,0
1255.875422,156.5213318,0,0.214036867,0,0.204008519,0,0.020762205,0,-0.000123435,0
1257.569767,156.418335,0,0.214014127,0,0.203950852,0,0.020759897,0,-6.36E-05,0
1259.284574,156.5054932,0,0.214036956,0,0.203991219,0,0.020762198,0,-4.81E-05,0
1261.00941,156.3972015,0,0.213976204,0,0.203958183,0,0.020759784,0,6.61E-05,0
1262.695575,156.3760681,0,0.213975921,0,0.20394057,0,0.02075867,0,5.92E-05,0
1264.381024,156.3707886,0,0.213956445,0,0.203958019,0,0.020761328,0,6.98E-05,0
1266.066905,156.3602142,0,0.213966861,0,0.203966483,0,0.020760996,0,6.28E-05,0
1267.752395,156.4526825,0,0.213952943,0,0.203953444,0,0.020761296,0,7.14E-05,0
1269.438159,156.4262848,0,0.213955953,0,0.203913614,0,0.020760475,0,5.84E-05,0
1271.130801,156.3073883,0,0.213929772,0,0.203910946,0,0.020759502,0,-0.000127951,0
1272.828131,156.3073883,0,0.213898435,0,0.203878834,0,0.020759664,0,-6.07E-05,0
1274.551277,156.296814,0,0.213907301,0,0.203895807,0,0.020760385,0,-4.74E-05,0
1276.275793,156.3734589,0,0.213905811,0,0.203883185,0,0.02076086,0,6.47E-05,0
1277.966557,156.2862396,0,0.213908314,0,0.20387046,0,0.020761313,0,6.19E-05,0
1279.651232,156.2703857,0,0.213858604,0,0.203868985,0,0.020758972,0,7.01E-05,0
1281.337346,156.2651062,0,0.21385397,0,0.203846514,0,0.020760557,0,6.54E-05,0
1283.022997,156.2651062,0,0.213845834,0,0.203860491,0,0.020760763,0,6.20E-05,0
1284.708083,156.2545319,0,0.213829934,0,0.203853428,0,0.020759674,0,6.50E-05,0
1286.396573,156.2545319,0,0.21382223,0,0.203828454,0,0.020759691,0,6.52E-05,0
1288.111158,156.2439575,0,0.213831827,0,0.203833699,0,0.020760957,0,-0.000118508,0
1289.809888,156.2439575,0,0.213801041,0,0.203804582,0,0.020760648,0,-6.60E-05,0
1291.525139,156.2333832,0,0.213783085,0,0.203751713,0,0.020758493,0,6.52E-05,0
1293.214623,156.2281036,0,0.21380788,0,0.20375587,0,0.020759478,0,6.74E-05,0
1294.901461,156.2122345,0,0.213787198,0,0.203789532,0,0.020760812,0,6.33E-05,0
1296.586672,156.2122345,0,0.213785484,0,0.20376043,0,0.020761626,0,6.07E-05,0
1298.274827,156.2122345,0,0.213770687,0,0.203745901,0,0.020761693,0,6.85E-05,0
1299.960414,156.206955,0,0.21376653,0,0.203794091,0,0.020762824,0,6.37E-05,0
1301.646687,156.2941895,0,0.213730916,0,0.203747451,0,0.020761311,0,-0.000134565,0
1303.335621,156.1910858,0,0.213716462,0,0.203721046,0,0.020759623,0,-5.35E-05,0
1305.063437,156.1858063,0,0.213711529,0,0.203723177,0,0.020759946,0,-4.93E-05,0
1306.780054,156.1699371,0,0.213716119,0,0.203726127,0,0.020760927,0,6.18E-05,0
1308.46713,156.1646576,0,0.213722437,0,0.203725397,0,0.020761888,0,6.74E-05,0
1310.155846,156.1487885,0,0.213676333,0,0.20367375,0,0.020760691,0,6.85E-05,0
1311.842541,156.1487885,0,0.213707029,0,0.203694686,0,0.020761343,0,6.75E-05,0
1313.530169,156.1382141,0,0.213699907,0,0.203680247,0,0.020761726,0,6.76E-05,0
1315.215428,156.1276245,0,0.213688299,0,0.203675478,0,0.020761851,0,6.16E-05,0
1316.911857,156.1329193,0,0.213673055,0,0.203627586,0,0.020760896,0,-0.000104703,0
